,Titulo,Data,Cluster,Ano
17296,¿cómo saber ( y hacer ) si contagio comunitario ...,2021-12-20,2,2021
17297,así feriado navidad ecuador diciembre,2021-12-20,2,2021
17298,ómicron tumba petróleo boric pone mercados ...,2021-12-20,2,2021
17299,ecuador : 10 historias ambientales marcaron 2021,2021-12-20,2,2021
17300,los 'bbb ' activan protocolos precautelar salud ...,2021-12-20,2,2021
17301,infectólogos alertan riesgo reunirse vacunados,2021-12-20,2,2021
17302,la crisis mundial contenedores afecta comercio ...,2021-12-20,2,2021
17303,"horarios , dígitos : así pico placa 20 ...",2021-12-20,2,2021
17304,coronavirus argentina : cuántos casos muertes hoy 21 diciembre,2021-12-21,1,2021
17305,"pase libre covid , detalles implementación provincia buenos aires comienza hoy",2021-12-21,2,2021
17306,comenzó regir pase sanitario toda provincia buenos aires,2021-12-21,2,2021
17307,noticias gobierno santa fe,2021-12-21,2,2021
17308,covid-19 : detectado variante ómicron,2021-12-21,1,2021
17309,brian may covid-19 contó detalles cómo atraviesa enfermedad : “ les ruego imploro vayan vacunarse ”,2021-12-21,1,2021
17310,la oms recomendó evitar reuniones familiares festejos navidad año nuevo,2021-12-21,2,2021
17311,"la muerte maradona , covid ley aborto , imágenes destacadas 2020",2021-12-21,2,2021
17312,el ministerio reconoce investigadoras jóvenes labor ...,2021-12-21,2,2021
17313,nicolás kreplak : “ los sectores mayores ingresos 6 veces contagios niveles inferiores ”,2021-12-21,2,2021
17314,covid question : do i quarantine spain ?,2021-12-21,0,2021
17315,los colegios piden gobierno cerrar prepararse volver clases tras navidad,2021-12-21,2,2021
17316,from lockdown covid passport : experts analyze possible measure curb spain ’ s sixth wave,2021-12-21,0,2021
17317,"garcía egea almeida anuncian vez positivo covid : `` por favor , cuidaos mucho ''",2021-12-21,2,2021
17318,la covid obliga confinar 50 diputados congreso contagio contacto estrecho,2021-12-21,2,2021
17319,spain 's majorca limit cruise ship arrival 2022,2021-12-21,0,2021
17320,"spain , portugal face new limit despite vaccine success",2021-12-21,0,2021
17321,"población eeuu crece menor ritmo histórico 2021 , ...",2021-12-21,2,2021
17322,‘ all adult spain start receive booster shot ’,2021-12-21,0,2021
17323,spain planning tighten covid-19 measures – majority ...,2021-12-21,1,2021
17324,estas nuevas restricciones navidad fin año ...,2021-12-21,2,2021
17325,en ecuador obligatoria presentación certificado ...,2021-12-21,2,2021
17326,"desde 23 diciembre obligatorio presentar carné certificado vacunación ingresar lugares públicos , disposición coe nacional",2021-12-21,2,2021
17327,gobierno ecuador ordena restricciones tras aparición nuevos casos variante ómicron,2021-12-21,2,2021
17328,autoridades advierten contagio comunitario ómicron ...,2021-12-21,2,2021
17329,ecuador descarta confinamiento tras detección variante ómicron coronavirus,2021-12-21,1,2021
17330,covid-19 : salud adelanta tercera dosis persona ...,2021-12-21,1,2021
17331,oms recalca buena efectividad vacunas recomienda ...,2021-12-21,2,2021
17332,aplique método 'queso suizo ' navidad combata ...,2021-12-21,2,2021
17333,descuento 5 % impuestos prediales guayaquil ...,2021-12-21,2,2021
17334,doble pandemia argentina : cómo “ conviven ” variantes ómicron delta suba casos covid-19,2021-12-22,1,2021
17335,"argentina recibe primeras 2,6 millones vacunas ...",2021-12-22,2,2021
17336,argentina recibe primer cargamento 20 millones dosis compradas moderna,2021-12-22,2,2021
17337,coronavirus argentina : cuántos casos muertes hoy 22 diciembre,2021-12-22,1,2021
17338,eeuu autorizó primera píldora covid-19 : pfizer puede tomarse casa,2021-12-22,1,2021
17339,los refuerzos generalizados vacuna covid-19 ...,2021-12-22,1,2021
17340,"andrea collarini soñaba primer grand slam , suspenso viaje australia luego dar positivo tras fiesta casamiento",2021-12-22,2,2021
17341,decretaron confinamiento estricto casas 13 millones persona china brote covid,2021-12-22,2,2021
17342,comenzó construcción planta producir vacunas covid-19,2021-12-22,1,2021
17343,alerta tenis argentino casos coronavirus casamiento,2021-12-22,1,2021
17344,spain make face mask compulsory outdoors,2021-12-22,0,2021
17345,españa vuelve imponer mascarilla obligatoria exteriores,2021-12-22,2,2021
17346,españa reimpone mascarilla obligatoria exteriores,2021-12-22,2,2021
17347,the omicron variant : what know far symptom,2021-12-22,2,2021
17348,"pm sánchez make mask mandatory outdoors spain again , rule measure -",2021-12-22,0,2021
17349,spain 's €2.4 billion christmas lottery offer distraction ...,2021-12-22,0,2021
17350,queen elizabeth ’ s son-in-law test positive covid-19,2021-12-22,1,2021
17351,"la incidencia madrid dispara ómicron : 1.011 casos , 202 puntos sólo 24 horas",2021-12-22,2,2021
17352,covid omicron : european nation reinstate restriction,2021-12-22,2,2021
17353,del papel redes sociales escenario post-covid : industria musical aprende,2021-12-22,2,2021
17354,plataforma digital 'datos epidemiológicos covid-19 ' ...,2021-12-22,1,2021
17355,"quito , alerta epidemiológica naranja ómicron",2021-12-22,2,2021
17356,estados unidos autoriza uso emergencia pastilla ...,2021-12-22,2,2021
17357,aplicación refuerzo covid-19 adelanta ...,2021-12-22,1,2021
17358,medidas coe variante ómicron inconstitucionales ...,2021-12-22,2,2021
17359,la región américas supera 100 millones casos ...,2021-12-22,2,2021
17360,el psg suma do casos covid-19 primer equipo,2021-12-22,1,2021
17361,en horarios jugará ecuador brasil perú ...,2021-12-22,2,2021
17362,conductor bus aparente embriaguez intentaba viajar ...,2021-12-22,2,2021
17363,covid : cuáles síntomas variante ómicron conocidos ahora,2021-12-22,2,2021
17364,pase sanitario : saber obtenerlo ...,2021-12-23,2,2021
17365,coronavirus argentina : cuántos casos muertes hoy 23 diciembre,2021-12-23,1,2021
17366,recomendaciones ministerio salud nación ...,2021-12-23,2,2021
17367,"toma eso , covid : oms avala vacuna astra hecha méxico argentina",2021-12-23,2,2021
17368,aumentan casos coronavirus : 13.456 nuevos contagios ...,2021-12-23,1,2021
17369,coronavirus argentina : reportaron 15 muertos 13.456 nuevos contagios,2021-12-23,1,2021
17370,filmus firmó contrato articulación público-privada ...,2021-12-23,2,2021
17371,los casos covid-19 américa superan 100 millones,2021-12-23,1,2021
17372,se duplicó semana cantidad niños adolescentes internados covid-19 hospital garrahan,2021-12-23,1,2021
17373,hospitalizan actriz mexicana silvia pinal covid-19,2021-12-23,1,2021
17374,outdoor masking spain : a coronavirus measure that ’ s ‘ more cosmetic effective ’,2021-12-23,0,2021
17375,'minimum impact ' : what spain 's health expert think ...,2021-12-23,0,2021
17376,latest entry requirement spain country mandate ...,2021-12-23,0,2021
17377,omicron surge prompt curfew spain 's catalonia ...,2021-12-23,0,2021
17378,coronavirus case reach record high france uk,2021-12-23,1,2021
17379,murcia close non-essential activity 1am,2021-12-23,2,2021
17380,"autocita madrid : niños 8 años , profesores , policías bomberos pueden vacunarse covid",2021-12-23,2,2021
17381,"in spain , remote work make comeback amid surge coronavirus case",2021-12-23,0,2021
17382,nigeria destruye millón vacunas astrazeneca donaron países rico punto caducar,2021-12-23,2,2021
17383,el gobierno aprueba rescate 18 millones dueños discoteca pachá,2021-12-23,2,2021
17384,ecuador declara obligatoriedad vacunación covid ...,2021-12-23,2,2021
17385,la vacunación covid-19 vuelve obligatoria ...,2021-12-23,1,2021
17386,ecuador declara obligatoria vacuna covid-19 repunte casos,2021-12-23,1,2021
17387,preguntas frecuentes obligatoriedad ...,2021-12-23,2,2021
17388,"vacúnate navidad , regalo vida – ministerio salud ...",2021-12-23,2,2021
17389,55 % fallecidos covid guayaquil carecen ...,2021-12-23,2,2021
17390,la fda autoriza uso emergencia pastilla anticovid ...,2021-12-23,2,2021
17391,ecuador make covid-19 vaccination obligatory amid rise case,2021-12-23,1,2021
17392,dos encuentros 'boxing day ' aplazados,2021-12-23,2,2021
17393,equair suspende inicio vuelos casos covid-19,2021-12-23,1,2021
17394,argentina prorroga 31 diciembre 2022 emergencia sanitarium pandemia coronavirus,2021-12-24,1,2021
17395,a año primer arribo vacunas covid-19 ...,2021-12-24,1,2021
17396,nuevo salto casos covid-19 : víspera navidad superaron 16.000,2021-12-24,1,2021
17397,"ómicron , variante sorprendió nochebuena : cuáles síntomas tener cuenta",2021-12-24,2,2021
17398,argentina amplía emergencia sanitarium covid fine 2022,2021-12-24,2,2021
17399,la vacuna astrazeneca elaboración argentina aprobada oms podrá usar viajar exter,2021-12-24,2,2021
17400,covid-19 : largas cola testearse ciudad buenos aires repunte contagios,2021-12-24,1,2021
17401,"tras buenos resultados , cansino desarrollando vacuna inhalada covid-19",2021-12-24,1,2021
17402,más 3.000 vuelos cancelados mundo víspera navidad contagios personal líneas aéreas,2021-12-24,2,2021
17403,covid-19 : córdoba suspendió eventos masivos aumento exponencial contagios,2021-12-24,1,2021
17404,spanish king 's annual speech warns virus complacency,2021-12-24,2,2021
17405,thousands flight cancelled due covid-driven staff shortage,2021-12-24,2,2021
17406,"spain marked over 2,290,000 foreign workers 2021 ...",2021-12-24,0,2021
17407,"uk , france set covid-19 record airline cancel flight",2021-12-24,1,2021
17408,covid-19 situation eu continues deteriorate in spite ...,2021-12-24,1,2021
17409,el bolso xxl ‘ made spain ’ paula echevarría arrasa instagram ser básico fondo armario,2021-12-24,0,2021
17410,k-pop star suga test positive covid bts return us,2021-12-24,2,2021
17411,success online medical portal doctolib highlight french state ’ s failure digitise,2021-12-24,2,2021
17412,"spain ban smoking all beach fine anyone caught lighting £1,700",2021-12-24,0,2021
17413,spanish orchestra make music recycled junk,2021-12-24,2,2021
17414,"gobierno ecuador declara `` obligatoriedad '' vacunación covid-19 , informa ministerio salud",2021-12-24,1,2021
17415,la vacuna obligatoria ecuador,2021-12-24,2,2021
17416,vacunación anticovid obligatoria entra vigencia ecuador,2021-12-24,2,2021
17417,estos requisitos entrar país vía terrestre,2021-12-24,2,2021
17418,comunicado : la sanción incumplimiento ...,2021-12-24,2,2021
17419,oms aprueba primera vacuna anticovid producida ...,2021-12-24,2,2021
17420,ecuador becomes first country mandate covid vaccine child age 5,2021-12-24,2,2021
17421,"uk , france record high daily covid infections , fda ...",2021-12-24,2,2021
17422,¿cómo sacar certificado vacunación ecuador ?,2021-12-24,2,2021
17423,"uk , france set covid-19 record airline cancel flight",2021-12-24,1,2021
17424,un crucero tres casos positivos covid-19 dirige hacia argentina,2021-12-25,1,2021
17425,la 4 formas comunes contagio covid-19,2021-12-25,1,2021
17426,la app cuidar permitirá acceder pase sanitario ...,2021-12-25,2,2021
17427,rm jin bts dan positivo covid-19,2021-12-25,1,2021
17428,turismo coronavirus : pas sanitarios requisitos pedirán provincias vacaciones,2021-12-25,1,2021
17429,covid : holiday plan disrupted omicron surge ground flight,2021-12-25,2,2021
17430,la neumóloga `` alucina '' pacientes covid ...,2021-12-25,2,2021
17431,navidad : nineteen thing ( probably ) never knew ...,2021-12-25,2,2021
17432,pcr vacunación : requisitos entrar ecuador colombia tierra,2021-12-25,2,2021
17433,controles vigentes verificar medidas bioseguridad,2021-12-25,2,2021
17434,dos perros rescatados estero guayaquil,2021-12-25,2,2021
17435,cuatro ecuatorianos candidatos ideal américa,2021-12-25,2,2021
17436,"en 10 me , 5 504 auto robados ecuador",2021-12-25,2,2021
17437,rm jin bts dan positivo covid-19,2021-12-25,1,2021
17438,la legalidad obligación vacunarse virus genus criterios divididos juristas,2021-12-25,2,2021
17439,"en rumichaca , territorio ecuatoriano exige carné vacunación",2021-12-25,2,2021
17440,cancelan decenas vuelos aeropuertos fort lauderdale miami medio fuerte repunte covid-19 ómicron,2021-12-25,1,2021
17441,cómo descargar certificado vacunación covid-19 ecuador,2021-12-25,1,2021
17442,consenso recomendar reducir 4 me tiempo ...,2021-12-26,2,2021
17443,alerta preocupación crucero dirige buenos ...,2021-12-26,2,2021
17444,"campamentos , venta bebidas alcohólicas restricciones playas año nuevo perú",2021-12-26,2,2021
17445,córdoba vuelve restricciones aumento casos covid-19 : suspende 10 días eventos masivos,2021-12-26,1,2021
17446,coronavirus : dónde cuándo testearse caba 1 enero,2021-12-26,1,2021
17447,trashumancia amenazada chile,2021-12-26,2,2021
17448,coronavirus : instalan do nuevos centros testeo mar plata,2021-12-26,1,2021
17449,alimentación covid : cómo dieta puede ayudar recuperarte después contraer virus,2021-12-26,2,2021
17450,cómo tiempo año nuevo,2021-12-26,2,2021
17451,los meme divertidos dejaron navidad nochebuena,2021-12-26,2,2021
17452,cómo verificar pasaporte covid llevarlo siempre móvil,2021-12-26,2,2021
17453,several eu countries re-introduce mask mandate to tackle ...,2021-12-26,2,2021
17454,countries already vaccinating child covid-19 . full list | mint,2021-12-26,1,2021
17455,il divo star carlos marin 's family say ‘ could saved ’ spain death,2021-12-26,0,2021
17456,"loved in russia and made in spain , valencia ’ s denis cheryshev is fading",2021-12-26,0,2021
17457,i missed flight home spain given someone else ’ s covid result – boarded inf ...,2021-12-26,0,2021
17458,family il divo star carlos marin claim 'could saved ' singer died covid-19,2021-12-26,1,2021
17459,content host zoom event child 's book author jan. 24,2021-12-26,2,2021
17460,el cantante caetano veloso dio positivo covid-19,2021-12-26,1,2021
17461,pasos acceder crédito quirografario,2021-12-26,2,2021
17462,`` justicia mano propia nace desconfianza ...,2021-12-26,2,2021
17463,covid : 50 % camas uci habilitadas ministerio salud ocupadas,2021-12-26,2,2021
17464,"en guayaquil quito aglomeraciones feriado navidad , según balance gubernamental",2021-12-26,2,2021
17465,"coronavirus , ecuador vaccino obbligatorio dai 5 anni",2021-12-26,1,2021
17466,en sector comercial exigencia certificado vacunación covid-19 aplica diversas formas guayaquil quito,2021-12-26,1,2021
17467,israel autoriza emergencia pastilla pfizer covid-19,2021-12-26,1,2021
17468,ocho integrantes el gran combo puerto rico contagiaron covid-19,2021-12-26,1,2021
17469,ffaa mantendrá control exteriores cárceles ecuador,2021-12-26,2,2021
17470,el gobierno acelera aprobación autotest covid-19 hogareños,2021-12-27,1,2021
17471,se registraron 31 muertos 20.263 nuevos contagios ...,2021-12-27,2,2021
17472,los casos covid-19 aumentaron 217 % últimos 15 días argentina,2021-12-27,1,2021
17473,inglaterra registró nuevo récord casos covid-19 impondrá nuevas restricciones fin año,2021-12-27,1,2021
17474,covid-19 : centros testeo funcionan provincia,2021-12-27,1,2021
17475,jorge rial contó cómo transita coronavirus,2021-12-27,1,2021
17476,"covid-19 , resfriado , alergias gripe : ¿cómo diferenciarlos ?",2021-12-27,1,2021
17477,la oms aprueba primera vacuna covid-19 ...,2021-12-27,1,2021
17478,coronavirus argentina : cuántos casos muertes hoy 27 diciembre,2021-12-27,1,2021
