,Titulo,Ano,Cluster
6504,"eficacia , inmunidad seguridad : detalles covaxin , nueva vacuna aprobada oms",2021,0
6505,"refuerzo efectivo dependiendo si recibió vacuna moderna , pfizer johnson & johnson",2021,0
6506,covid-19 : vacunación adolescentes 12 14 años viernes 5 noviembre,2021,0
6507,mayores 50 años do dosis sinopharm recibirán tercera dosis centros salud,2021,0
6508,detalles decreto reglamenta obligatoriedad carné vacunación colombia,2021,0
6509,covid-19 : frecuencia vacunas coronavirus pueden causar problemas cardíacos chico,2021,0
6510,reportan 1.697 nuevos casos covid-19 colombia 3 noviembre,2021,0
6511,candidato covid-19 paraliza campaña presidencial ...,2021,0
6512,mincyt relanzó programa acceso espacio ...,2021,0
6513,covid-19 : pruebas moleculares gratis exteriores reniec,2021,0
6514,experta anticipó cuándo conseguirá argentina pastilla covid aprobó reino unido,2021,0
6515,"`` coronavirus , rostros ciencia '' : investigación ...",2021,1
6516,"oms aprueba covaxin , vacuna covid-19 india , uso emergencia",2021,0
6517,huérfanas covid : cuatro chicas pelean futuro,2021,0
6518,covid-19 : menores edad presentan síntomas pesar infectados,2021,0
6519,colegios podrán negarle matrículas niños vacunado covid-19,2021,0
6520,covid-19 : estudio determinó cuán posible contagiarse jugando fútbol,2021,0
6521,"murió secretario educación coahuila , higinio gonzález calderón , tras me lucha covid",2021,0
6522,tercera dosis provincia : número whatsapp consultas,2021,0
6523,equipos técnicos viajaron pampa implementación ...,2021,0
6524,coronavirus argentina : reportaron cifras ...,2021,0
6525,"pastillas covid : cuánto costarán , cómo administran pueden alterar pelea virus",2021,0
6526,covid-19 europa : disparando número casos,2021,0
6527,pfizer anunció píldora coronavirus redujo riesgo hospitalización muerte 89 %,2021,1
6528,argentina recibió do cargamentos 896.220 dosis ...,2021,0
6529,donó cuerpo esposo fallecido covid-19 ciencia indignó diseccionaron “ show ” público pago,2021,0
6530,alemania registró récord casos diarios coronavirus evalúa aplicar dosis refuerzo toda población,2021,1
6531,casos covid-19 siguen aumento colombia : reportan 1.975 contagios 5 noviembre,2021,0
6532,parte hacia continente blanco primera dotación ...,2021,0
6533,marcha orgullo : mapa cortes calles sábado,2021,0
6534,disponemos primer fármaco vía oral covid-19 : molnupiravir,2021,0
6535,"tras escándalo sinopharm , ministros salud provinciales respaldaron vizzotti",2021,0
6536,sinopharm : oposición citó carla vizzotti aclare cuestiones confusas respecto uso vacuna,2021,0
6537,tani fernández sumó marcha orgullo afirmó ...,2021,0
6538,investigan brasil muerte 200 persona marco ...,2021,0
6539,coronavirus mar plata : confirman diez nuevos contagiados,2021,1
6540,lunes 8 asueto administrativo hera ...,2021,0
6541,lista enfermedades seguridad social solicitar pensión incapacidad permanente,2021,0
6542,problemas scaloni : nico gonzález baja,2021,0
6543,'papu ' gómez completa selección argentina enfrentará uruguay brasil,2021,0
6544,jugador selección argentina continúa dando positivo covid-19,2021,0
6545,"¿vas viajar eeuu ? : saber pruebas vacunación , refuerzos detalles",2021,0
6546,llegó primer crucero país : prefectura desplegó ...,2021,0
6547,detuvieron ex “ guerrillero argentino farc ” brutal secuestro concejal colombia,2021,0
6548,pandemia provocó incremento consumo alcohol trastornos emocionales : unam,2021,0
6549,tecnópolis celebró hermandad argentina bolivia ...,2021,0
6550,fin `` dress code corporativo '' : cómo home office cambió vestimenta ir trabajar,2021,0
6551,keylor navas perderá partidos costa rica canadá honduras,2021,0
6552,tercera dosis pfizer argentina : quiénes pueden acceder cuándo,2021,0
6553,covid-19 : aún auto test domiciliarios disponibles argentina,2021,0
6554,unidos abre fronteras turismo : vacunas ...,2021,0
6555,vacunas covid : tercera dosis efectos secundarios leves primera,2021,0
6556,¿quiénes pueden votar elecciones 2021 14 noviembre ?,2021,0
6557,"suben contagios covid-19 colombia , expertos advierten puede ser comienzo cuarto pico pandemia",2021,0
6558,"volvieron cruceros : tras 19 me inactividad , inauguró temporada grandes buques país",2021,0
6559,"riesgo contagio covid-19 partido fútbol casi nulo , según estudio",2021,0
6560,cronograma selección argentina visitar uruguay,2021,0
6561,conferencia episcopal argentina asamblea ...,2021,0
6562,viaja unidos : quiénes pueden ingresar país vacunados,2021,0
6563,basílica guadalupe permanecerá abierta 12 diciembre protocolo covid especial : sheinbaum,2021,0
6564,provincia cuenta 400 vacunatorios covid ...,2021,0
6565,unidos pidió expandir relación comercial argentina,2021,0
6566,doctora mónica jofré recibió distinción ciudadana ilustre san juan,2021,0
6567,contagio para : selección alemania reporta brote ...,2021,0
6568,provincia comienza aplicar tercera dosis vacuna ...,2021,0
6569,licencia vacunación covid-19 : puedes llamar mtpe si empleador cumple dar permiso,2021,0
6570,"día nacional donación voluntaria sangre , ...",2021,0
6571,argentina logró séptimo puesto mundial robótica,2021,0
6572,comenzará aplicarse dosis refuerzo covid-19 ...,2021,0
6573,vacunas covid chico 3 11 años : consejos sociedad argentina pediatría,2021,0
6574,coronavirus argentina : cuántos casos muertes hoy 10 noviembre,2021,0
6575,arribó país embarque 896.200 vacunas pfizer,2021,0
6576,argentina comienza admitir extranjeros vacunados ...,2021,0
6577,paxlovid pfizer debes saber nueva píldora reduce riesgo muerte hospitalización causa covid-19,2021,0
6578,luisana lopilato contrajo covid-19 aislada salta mientras atraviesa enfermedad,2021,0
6579,burdel ofrece ingreso gratis vacunados covid-19,2021,0
6580,avalancha desechos plásticos generados pandemia contaminando océanos,2021,0
6581,mujer australia ganó fortuna vacunarse covid-19,2021,0
6582,modificaciones protocolos prevención covid-19,2021,0
6583,alcohol gel termómetros : gobierno anunció ...,2021,0
6584,"alcohol gel , termómetros turnos previos dejarán ser obligatorios",2021,0
6585,hoy argentina : 25 muertes coronavirus 1.460 nuevos contagios,2021,0
6586,alemania registró 50 mil casos diarios coronavirus primera vez crece número muertes,2021,1
6587,cuáles do factores riesgo covid-19 pueden modificar,2021,0
6588,pastillas antivirales covid : 5 preguntas científicas falta responder,2021,0
6589,ministerio salud invitó migrantes venezolanos completar esquemas vacunación covid-19,2021,0
6590,gobierno promulgó ley alivio fiscal : puntos principales,2021,0
6591,candidato presidencia podrá chile día elecciones,2021,0
6592,coronavirus argentina : cuántos casos muertes hoy 12 noviembre,2021,0
6593,vacunas covid : ¿cuál diferencia tercera dosis adicional refuerzo ?,2021,0
6594,chau alcohol gel control temperatura : comercios actividades seguir protocolo,2021,0
6595,coronavirus : obligatorio tomar temperatura rociar alcohol,2021,1
6596,cdmx permanecerá semáforo verde : hospitalizaciones casos covid-19 mínimos históricos,2021,0
6597,"juan rivera mamá , doña rosa , vacunaron dieron positivo covid-19",2021,0
6598,crecen contagios coronavirus italia gobierno busca acelerar aplicación terceras dosis vacuna,2021,1
6599,argentina inflación anual supera 50 ...,2021,0
6600,volvieron cruceros argentina : reabrieron puertos buenos aire puerto madryn,2021,0
6601,"nuevo rulo dólar : ilegal , permite ganar $ 290.000 semana",2021,0
6602,argentina cuenta stock 10 millones ...,2021,0
6603,"vacuna covaxin covid-19 desarrollada india eficacia 77,8 %",2021,0
6604,"luego quedar desafectado , nicolás gonzález recibió noticia importante : fiorentina confirmó argen",2021,0
6605,murieron 6 persona registraron 1.092 nuevos contagios ...,2021,0
6606,26 mil toneladas residuos covid-19 terminaron ...,2021,0
6607,reactivación vuelos : así hoy tráfico aéreo ...,2021,0
6608,"clases 2022 : escuelas piden certificado vacunación covid alumnos , ¿pueden hacerlo ?",2021,0
6609,¿cuándo vota elecciones 2021 noviembre ?,2021,0
6610,saber votar argentina,2021,0
6611,"programación partidos hoy , sábado 13 noviembre ...",2021,0
6612,carné vacunación obligatorio ingresar espacios cerrados 15 diciembre,2021,0
6613,multa votar : ¿cuánto cuesta dónde paga ?,2021,0
6614,vivir diabetes miedo perder pie enfermar covid-19,2021,0
6615,¿los extranjeros votan elecciones 2021 noviembre ?,2021,0
6616,¿cuándo vota presidente argentina ?,2021,0
6617,carlos galdós reveló endeudó perdió trabajos primer año pandemia,2021,0
6618,¿cómo denunciar pude votar ?,2021,0
6619,mudó miami abrió café : `` el problema argentina e ...,2021,0
6620,"falso salas urgencia ontario , canadá , ...",2021,0
6621,river buena noticia arquero debutó boca,2021,0
6622,arribó país embarque 870.000 vacunas ...,2021,0
6623,coronavirus argentina : bancos vuelven atender turno,2021,0
6624,neymar lesiona pierde superclásico argentina,2021,0
6625,12 diciembre : peregrinos podrán dormir afuera basílica guadalupe covid-19,2021,0
6626,argentina open confirmó fecha 2022,2021,0
6627,perú limita viajes autobús persona vacunación covid completa,2021,0
6628,coronavirus venezuela : ascienden 792 trabajadores sanitarios fallecidos,2021,1
6629,chile anunció habilitará ingreso turistas ...,2021,0
6630,¿por vacuna covid perros gatos ?,2021,0
6631,marca chocolatada nació súper alimento ...,2021,0
6632,60 ciento población país completó ...,2021,0
6633,extraordinario caso paciente argentina `` eliminó vih tratamiento '',2021,0
6634,científicos afirman mujer argentina curado vih inmunidad natural,2021,0
6635,"paciente argentina parece haberse ‘ curado ’ espontáneamente vih , caso extremadamente raro , abre esperanza cura definitiva sida",2021,0
6636,eeuu dispone comprar píldora pfizer ...,2021,0
6637,covid-19 perú : ¿cómo demostrar vacuné extranjero así evitar restricciones gobierno ?,2021,0
6638,aprender 2021 : 700 mil estudiantes participarán ...,2021,0
6639,estudio israelí reveló vacuna refuerzo pfizer ofrece protección casi 10 me coronavirus,2021,1
6640,banco mundial : estiman acuerdo argentina fondo desdramatizan default,2021,0
6641,jugadores selección argentina quedaron banco brasil,2021,0
6642,covid-19 : cumplen do años primer caso china,2021,0
6643,"coronavirus méxico 17 noviembre : registraron 3,836 nuevos contagios 332 muertes",2021,1
6644,aviso movilización : embajada unidos ...,2021,0
6645,cuáles cinco provincias 40 % contagios covid-19 última semana,2021,0
6646,comienzan servicios transporte terrestre pasajeros ...,2021,0
6647,"tras ser rechazado punta arena , amarró ushuaia crucero caso covid-19 bordo",2021,0
6648,"covid-19 : perú registra 1032 nuevos casos 3393 hospitalizados , según reporte minsa",2021,0
6649,extraordinario caso paciente argentina “ eliminó vih tratamiento ”,2021,0
6650,"europa único continente aumentan muertes covid , según oms",2021,0
6651,comisión ética abre indagación congresista roselli amuruz fiesta “ reactivar economía ”,2021,0
6652,arribó país cargamento 630.630 vacunas pfizer,2021,0
6653,jóvenes demoran vacunarse covid-19 argentina,2021,0
6654,identifican vendedora mercado wuhan `` paciente cero '' covid-19,2021,0
6655,expertos alemanes piden urgentes restricciones ola covid : “ vamos tener navidad terrible si tomamos contramedidas ahora ”,2021,0
6656,ops advirtió uso excesivo antibióticos covid ...,2021,0
6657,vuelven micros paraguay argentina,2021,0
6658,cómo impactó pandemia calidad vida población : estudio cruz roja argentina revela,2021,0
6659,"contagios covid-19 bajan colombia , aumentan fallecimientos : hoy 51",2021,0
6660,demostraron colocar pacientes boca abajo disminuye intubación covid-19,2021,0
6661,empresas base tecnológica articulación territorial,2021,0
6662,8 millones persona país recibieron segunda dosis vacuna covid-19,2021,0
6663,fin semana largo postas vacunación ...,2021,0
6664,covid-19 : minsa descarta propuesta ‘ muerte civil ’ persona vacunen,2021,0
6665,pfizer moderna anunciaron vacunas refuerzo aprobadas mayores 18 años unidos,2021,0
6666,austria aprueba vacunación obligatoria confinamiento covid,2021,0
6667,ministras ministros educación toda américa ...,2021,0
6668,nueva ola covid europa : corrida auto llama manifestación restricciones rotterdam,2021,0
6669,eeuu vuelve emitir visa argentinos : advierten citas podrían demorarse año,2021,0
6670,mercosur creará comité ad hoc promover ...,2021,0
6671,jornadas hospitalarias . panel 01,2021,0
6672,"supuestas muertes vacuna , ...",2021,0
6673,perú : uso protector facial obligatorio transporte público,2021,0
6674,lado argentino michael bublé : pasión mate costumbres adoptó luisana lopilato,2021,0
6675,emotivo saludo día enfermería argentina,2021,0
6676,"guía ir copa mundo , necesitas saber si va viajar qatar 2022",2021,0
6677,onu exigió régimen chino libere “ inmediatamente ” periodista zhang zhan,2021,0
6678,covid-19 : sigue solo caso activo ...,2021,0
6679,covid : preocupación oms aumento casos muertes europa,2021,0
6680,"así oh ! buenos aire , novedoso shopping reemplazará buenos aire design",2021,0
6681,"festivales música , cada vez lejos bolsillo ...",2021,0
6682,mejores meme dejó corona capital 2021,2021,0
6683,bélgica : violentos enfrentamientos protestas medidas frenar quinta ola covid-19,2021,0
6684,controvertida medida tomó bayern ...,2021,0
6685,trinidad tobago reporta récord 28 muertes covid-19,2021,0
6686,salsero cubano isaac delgado actuará san juan próximo miércoles,2021,0
6687,afectados aumento contagios mortalidad covid vacunados,2021,0
6688,operativo identificar vacunación : cronograma semana ...,2021,0
6689,google classroom : conoce nuevas opciones necesidad tener conexión internet,2021,0
6690,marcos riquelme asustó ‘ volea ’ : ángelo campos salvó alianza lima,2021,0
6691,falso cartel centro vacunación covid ...,2021,0
6692,argentina dona 1 millón vacunas covid-19,2021,0
6693,coronavirus argentina : cuántos casos muertes hoy 22 noviembre,2021,0
6694,roedores podrían ser transmisores asintomáticos coronavirus similares sars,2021,1
6695,taiana recibió guardiamarinas culminaron viaje ...,2021,0
6696,turismo : según came mejor fin semana largo ...,2021,0
6697,nueva ola coronavirus europa impulsada vacunados,2021,1
6698,"ministro salud alemania advirtió récords contagios : “ para final invierno , casi vacunados , curados muertos ”",2021,0
6699,milei dio do dosis pese ser antivacuna : así justificó,2021,0
